SC2,SC3,SC4,B2b,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_11,E1_12,E1_13,E1_14,E1_15,E1_16,E1_15_TEXT,E2,E3,E3_TEXT,E8,E8a,E7,H1,H3_1,H3_2,H3_3,H3_4,H3_5,H3_6,H3_7,H7_1,H7_2,H7_3,H7_4,H7_5,H7_5_TEXT,H8,H9New,H10,H11,H12,Z1,Z5,Z5_TEXT,Z10,WEIGHT
7,1,4500,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,,1,,5,2,0,0,0,1,1,0,0,0,0,0,0,0,,1,5,1,5,4,6,97,Couple adult children left home,2,0.71
7,1,4221,4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,0,1,0,0,0,0,0,0,0,,1,4,1,4,3,6,3,,2,0.71
7,1,4220,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,1,4,1,5,4,6,8,,2,0.71
7,1,4218,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,3,5,,1,,5,2,0,0,0,0,0,1,0,0,0,0,0,0,,1,5,1,5,4,4,7,,1,0.71
7,1,4218,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,4,5,,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,3,1,3,3,1,8,,2,0.71
7,1,4216,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,1,0,0,0,0,0,0,,1,3,1,,,6,3,,2,0.71
7,1,4216,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,0,1,1,1,0,0,0,0,0,0,0,,1,4,1,4,4,6,8,,2,0.71
7,1,4216,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,9,3,,1,,4,2,0,0,0,0,0,1,0,0,0,0,0,0,,1,4,1,4,3,6,3,,2,0.71
7,1,4214,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,1,1,1,1,1,1,0,0,0,0,1,0,,1,4,1,4,4,4,8,,2,0.71
7,1,4214,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,5,,2,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,3,5,97,older couple with mother-in-law,2,0.71
7,1,4212,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,,,3,8,,2,0.71
7,1,4211,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,3,99,0,1,1,1,1,1,0,0,0,0,0,0,,1,2,1,3,4,6,7,,2,0.71
7,1,4211,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,3,3,,1,,5,99,0,1,1,0,0,0,0,0,0,0,0,0,,1,5,1,4,4,6,3,,2,0.71
7,1,4211,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,3,3,,1,,5,2,1,1,1,1,1,1,0,0,0,0,0,1,not sure,2,4,1,4,4,6,6,,2,0.71
7,1,4211,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,0,1,1,1,1,1,0,0,1,1,0,0,,1,4,1,4,4,6,8,,2,0.71
7,1,4207,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,1,1,0,0,1,0,0,0,0,0,0,,1,4,1,,,6,3,,2,0.71
7,1,4165,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,99,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,1,4,4,6,8,,2,0.71
7,1,4161,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,8,,2,0.71
7,1,4160,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,8,1,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,1,4,3,6,3,,2,0.71
7,1,4120,2,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,,3,5,,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,2,3,6,8,,2,0.71
7,1,4120,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,4,1,4,3,6,8,,2,0.71
7,1,4118,5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,3,5,,2,1,2,99,1,1,1,0,0,1,0,0,0,0,0,1,GOOGLE,1,1,1,1,1,5,97,"G/PARENTS, SON & G/DAUGHTER",2,0.71
7,1,4073,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,3,4,6,3,,1,0.71
7,1,4069,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,,,6,3,,2,0.71
7,1,4061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,1,2,1,1,6,7,,2,0.71
7,1,4060,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,4,6,8,,2,0.71
7,1,4053,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,3,,2,0.71
7,1,4017,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,99,0,1,0,1,0,1,0,0,0,0,0,0,,1,4,1,4,3,6,8,,2,0.71
6,1,4558,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,1,1,1,1,5,8,,2,0.96
6,1,4552,5,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,,3,2,,2,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,,99,4,1,2,2,6,8,,2,0.96
6,1,4551,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,1,0,0,1,1,0,0,0,0,0,0,,1,4,1,4,2,6,97,husband and wife sharing house with grandkids on weekends,2,0.96
6,1,4510,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,1,1,1,0,0,0,0,0,0,,1,3,1,3,3,6,8,,2,0.96
6,1,4509,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,1,1,0,0,1,0,0,0,0,0,0,,2,4,1,4,3,6,3,,1,0.96
6,1,4508,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,4,,1,,4,2,0,0,0,1,1,0,0,0,0,0,0,0,,1,4,1,4,3,6,8,,2,0.96
6,1,4506,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,5,1,4,4,5,3,,2,0.96
6,1,4503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,1,2,,,6,8,,2,0.96
6,1,4306,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,1,0,0,0,0,0,0,,2,2,1,4,4,6,8,,2,0.96
6,1,4285,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,4,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,2,,2,0.96
6,1,4221,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,3,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,6,1,4,3,6,8,,2,0.96
6,1,4217,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,3,6,8,,2,0.96
6,1,4216,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,4,,1,,5,2,0,1,1,1,1,0,0,0,0,0,0,0,,99,3,1,3,3,6,8,,2,0.96
6,1,4215,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,0,0,1,0,1,0,0,0,0,0,0,0,,1,5,1,4,4,3,8,,2,0.96
6,1,4214,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,5,5,,1,,4,2,0,1,1,0,1,1,0,0,0,0,0,0,,1,6,1,4,3,6,8,,2,0.96
6,1,4179,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,4,2,0,0,1,0,1,0,0,0,0,0,0,0,,99,3,1,3,2,6,8,,2,0.96
6,1,4178,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,5,,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,none,1,2,1,1,2,6,6,,2,0.96
6,1,4165,5,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,,8,3,,1,,5,2,0,0,0,0,1,1,0,0,0,0,0,0,,2,3,1,4,3,6,8,,2,0.96
6,1,4152,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,12,3,,1,,4,2,0,1,1,0,0,0,0,0,0,0,0,0,,2,3,1,3,4,3,7,,2,0.96
6,1,4121,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,99,0,1,0,0,0,1,0,0,0,0,0,0,,1,4,1,4,4,6,3,,2,0.96
6,1,4115,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,4,1,4,4,6,6,,2,0.96
6,1,4114,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,1,0,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,3,,1,0.96
6,1,4114,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,1,0,0,0,0,0,0,0,0,,1,3,1,,,6,8,,2,0.96
6,1,4112,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,99,0,0,0,0,0,1,0,0,0,0,0,0,,1,5,1,5,5,4,7,,1,0.96
6,1,4109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,6,2,,,6,6,,2,0.96
6,1,4104,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,6,3,,1,,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,1,4,1,4,3,6,8,,2,0.96
6,1,4103,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,,1,,5,2,0,0,0,1,0,1,0,0,0,0,0,0,,1,5,1,4,4,5,8,,2,0.96
6,1,4073,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,2,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,2,2,2,6,8,,2,0.96
6,1,4068,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,2,,,6,8,,2,0.96
6,1,4035,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,3,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,3,1,3,4,6,3,,2,0.96
6,1,4034,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,,,6,8,,2,0.96
6,1,4017,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,,5,3,,1,,5,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,4,2,4,4,6,8,,2,0.96
6,1,4005,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,2,2,7,,2,0.96
4,1,4567,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,5,97,online,1,,3,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,3,2,3,3,6,5,,2,0.99
4,1,4509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,4,1,,,6,4,,2,0.99
4,1,4504,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,4,2,0,0,0,1,1,0,0,0,0,0,0,0,,1,3,1,4,3,6,6,,2,0.99
4,1,4500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,,,6,8,,2,0.99
4,1,4305,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,3,,2,0.99
4,1,4285,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,5,2,,1,,3,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,3,1,3,3,5,5,,2,0.99
4,1,4220,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,1,0,0,0,0,0,0,0,0,,1,4,1,4,3,2,6,,2,0.99
4,1,4218,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,4,97,through a car dealer,1,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,3,1,3,3,4,3,,2,0.99
4,1,4215,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,4,1,3,3,6,3,,2,0.99
4,1,4210,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,3,1,4,4,6,97,devoirced one child,2,0.99
4,1,4210,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,1,0,1,1,1,0,0,0,0,0,0,,1,2,1,4,4,6,5,,2,0.99
4,1,4165,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,1,,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,3,6,2,,2,0.99
4,1,4165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,3,1,2,2,6,4,,2,0.99
4,1,4129,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,5,99,0,1,0,1,1,1,0,0,0,0,0,0,,1,4,1,4,4,6,3,,2,0.99
4,1,4122,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,8,1,,1,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,3,1,3,3,6,6,,2,0.99
4,1,4122,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,1,1,1,0,1,1,1,0,0,0,0,1,0,,1,4,1,4,4,6,3,,2,0.99
4,1,4122,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,1,1,1,0,1,1,1,0,0,0,0,1,0,,1,3,1,4,4,6,3,,2,0.99
4,1,4116,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,4,1,4,4,6,5,,1,0.99
4,1,4113,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Bluecard Renewal,5,3,,1,,4,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,3,2,3,3,6,5,,2,0.99
4,1,4069,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,5,2,5,1,6,8,,2,0.99
4,1,4069,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,1,1,1,1,1,1,0,0,0,1,0,1,1,online,1,5,1,5,5,6,8,,2,0.99
4,1,4066,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,3,3,3,,2,0.99
4,1,4059,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,2,1,,,6,8,,2,0.99
4,1,4034,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,1,0,1,0,0,0,0,0,0,,2,5,1,4,4,6,5,,1,0.99
4,1,4034,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,5,3,,1,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,3,,2,0.99
4,1,4034,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,3,,2,0.99
4,1,4018,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,14,3,,2,2,3,2,0,1,1,1,0,1,0,0,0,0,0,0,,1,4,1,4,3,5,3,,2,0.99
4,1,4018,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,,1,,4,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,3,1,4,4,5,3,,2,0.99
4,1,4006,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,3,2,1,0,0,0,0,0,0,0,0,0,1,0,,2,3,1,3,3,4,5,,1,0.99
4,1,4006,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,5,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,6,1,4,4,1,3,,1,0.99
4,1,4870,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,1,3,3,2,97,"couple, youngest child pre pre-school",2,1.00
4,1,4870,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,4,1,4,4,6,5,,2,1.00
4,1,4870,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,5,,1,,4,2,0,0,0,1,1,1,0,0,0,0,0,0,,1,4,1,4,4,6,1,,2,1.00
4,1,4869,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,1,1,0,0,0,0,0,0,,1,4,1,,,1,2,,1,1.00
4,1,4869,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,5,,1,,5,99,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,3,3,4,8,,2,1.00
4,1,4868,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,4,1,4,4,4,6,,2,1.00
4,1,4817,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,4,,1,,5,99,1,0,0,0,0,0,0,0,1,0,0,0,,1,4,1,4,4,5,6,,2,1.00
4,1,4817,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,0,0,1,0,0,0,0,0,0,,2,4,1,4,4,6,4,,2,1.00
4,1,4817,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,5,3,,1,,3,2,0,1,1,0,1,1,0,0,0,0,0,0,,1,3,1,3,2,6,6,,2,1.00
4,1,4814,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,3,1,3,3,6,4,,2,1.00
4,1,4814,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,1,,1,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,3,1,3,3,6,5,,2,1.00
4,1,4811,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,0,0,1,0,0,0,0,0,0,,1,4,1,4,4,6,2,,2,1.00
4,1,4810,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,1,4,4,3,6,,2,1.00
4,1,4806,5,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,,5,3,,1,,3,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,2,3,3,6,4,,1,1.00
4,1,4751,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,4,6,5,,1,1.00
4,1,4745,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,1,1,0,0,0,0,0,0,0,,1,4,1,4,3,6,4,,2,1.00
4,1,4740,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,4,99,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,8,,2,1.00
4,1,4740,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,4,6,8,,2,1.00
4,1,4701,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,1,0,0,1,0,0,0,0,0,0,,1,4,1,5,5,6,1,,2,1.00
4,1,4680,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,3,6,6,,2,1.00
4,1,4680,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,10,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,4,1,4,3,4,4,,2,1.00
4,1,4670,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,1,1,0,0,0,0,0,0,0,,1,2,1,,,6,8,,2,1.00
4,1,4303,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,,3,3,,1,,4,2,1,1,0,1,0,0,0,1,1,0,0,0,,1,4,1,4,4,5,6,,1,1.00
4,1,4301,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,4,1,4,4,4,5,,1,1.00
4,1,4300,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,4,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,4,1,3,4,6,6,,2,1.00
4,1,4300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,1,0,0,0,0,0,0,0,0,,1,4,1,,,3,4,,2,1.00
3,1,4560,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,5,99,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,2,4,3,6,2,,2,1.38
3,1,4506,4,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,,6,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,3,6,3,,1,1.38
3,1,4305,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,5,2,1,1,1,1,1,1,0,0,1,0,1,0,,1,4,2,3,4,6,97,Couple family eldest child younger than 2,2,1.38
3,1,4226,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,3,1,3,4,6,3,,2,1.38
3,1,4223,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,6,3,,1,,4,1,1,1,1,1,1,1,0,0,1,0,0,0,,1,5,1,5,4,6,5,,2,1.38
3,1,4209,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,18+ Card,15,5,,1,,4,2,0,0,1,1,0,1,0,0,0,0,0,0,,1,4,1,4,4,4,1,,1,1.38
3,1,4179,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,3,3,6,3,,2,1.38
3,1,4131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,14,3,,1,,4,1,0,0,0,1,0,0,0,1,0,0,1,0,,1,5,1,4,2,6,1,,2,1.38
3,1,4123,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,3,4,7,,2,1.38
3,1,4122,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,1,5,1,4,3,5,4,,2,1.38
3,1,4114,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,4,1,4,4,6,97,"Married couple, oldest child in daycare.",2,1.38
3,1,4111,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,1,1,1,1,1,1,0,0,0,0,0,1,Did some work for the department I work for when it was first introduced,1,4,1,4,3,5,4,,2,1.38
3,1,4073,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,4,2,0,0,0,0,0,1,0,0,0,0,0,0,,1,5,1,4,4,6,2,,2,1.38
3,1,4061,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,5,,1,,4,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,4,1,4,3,6,2,,2,1.38
3,1,4054,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,5,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,5,1,4,4,6,3,,2,1.38
3,1,4051,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,99,4,1,4,4,6,4,,2,1.38
3,1,4034,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,,6,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,3,3,5,,2,1.38
3,1,4019,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,14,3,,2,2,1,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,1,2,1,2,6,1,,2,1.38
3,1,4007,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,3,2,0,0,0,1,0,0,0,0,0,0,0,0,,1,4,1,3,2,2,2,,2,1.38
